id,OF2,OF3,OF4,OF5,OF6,OF7,OF8,OF9,OF10,OF11,OF13,OF14,OF15,OF16,OF17,OF18,OF19,OF20,OF21,OF22,OF23,OF24,OF25,OF26,OF27,OF28,OF30,OF31,OF33,OF34,OF37,OF38,F1,F2,F3_a,F3_b,F3_c,F3_d,F3_e,F3_f,F3_g,F4,F5,F6,F7,F8,F9,F10,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F62,F63,F64,F65,F66b,F67,F68,S1,S2,S4,S5,WS,WS_Benefit,SFST,SFST_Benefit,SR,SR_Benefit,PR,PR_Benefit,NR,NR_Benefit,Provincial_Class,Federal_Class,Regime,Vegetation_Type,Vegetation_Cover,Woody_Canopy_Cover,Moss_Cover,Phragmites,Soil_Type,Surface_Water_Present,Saturation_Depth,Living_Moss_Depth,Organic_Depth,Hydrogeomorphic_Class
210,3,5,5,6,3,0,4,3,2,4,4,4,2,5,4,0.096,0.0,4,4,1,1,3,3,6,2092,0,1,1,0.0,0.0,0.0,2,1,3,0,0,0,1,2,3,3,3,192,3,2,2,1,1,1,1,5,1,1,1,1,1,1,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1.0,3,3,1,5,0,0,5,1,4,1,1,6,1,7,0.0,0,4.85,64.0,1.0,0.0,0.0,0.0,0.0,0.0,6.64,0.157,0.0,0.0,3.517,0.504,10.0,1.154,10.0,6.41,0,1,2.0,0.0,1.0,0,4,1.0,2,1.0,2.0,11.7,55.3,4.0
212,3,4,5,4,0,0,5,1,1,4,4,4,1,5,4,0.08,0.0,4,4,1,1,3,2,4,2254,2,0,0,0.0,0.0,0.0,4,3,0,3,0,3,0,2,0,2,2,224,3,2,1,1,2,1,2,2,1,2,4,3,1,3,3,2,2,4,5,1,2,1,3,0,0,0,0,0,0,0,0,0,0,1,2,5,0.0,2,1,2,5,0,0,4,1,4,1,0,6,1,7,0.0,0,4.85,64.0,1.0,1.0,0.5,0.0,0.0,0.0,0.308,0.117,6.272,9.211,0.079,0.514,5.666,2.045,1.158,10.0,0,1,2.0,0.0,1.0,1,0,1.0,2,0.0,2.0,0.0,59.7,4.0
213,4,5,5,6,0,0,4,1,1,5,4,4,2,5,1,0.07,0.0,4,4,2,1,3,1,4,2272,1,0,1,1.0,0.0,0.0,4,3,0,0,2,0,4,0,2,2,2,80,1,3,0,0,0,2,3,1,1,2,4,1,1,3,1,2,4,5,4,2,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,2,1,1,5,0,0,5,1,4,1,1,3,3,5,0.0,0,4.85,64.0,1.0,1.0,0.333333333,0.0,0.0,0.0,0.727,10.0,4.95,7.933,2.377,4.341,3.374,7.018,3.519,10.0,0,0,2.0,0.0,1.0,3,1,1.0,1,4.0,2.0,0.0,0.0,4.0
214,3,4,6,2,0,0,3,4,3,1,5,3,3,5,2,0.01,0.0,4,2,2,1,2,1,4,2241,0,0,0,0.0,0.0,0.0,2,3,0,0,0,0,2,0,4,3,2,64,1,2,2,2,1,2,2,1,1,1,2,1,1,1,2,1,2,5,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,3,2,3,1,4,4,1,4,3,0,6,1,7,0.0,0,4.85,64.0,1.0,1.0,0.5,0.0,0.0,0.0,-0.334,3.465,6.116,7.012,1.309,5.433,4.246,4.743,0.222,10.0,0,1,2.0,0.0,1.0,3,1,1.0,2,0.0,2.0,0.0,85.3,4.0
215,4,5,7,1,0,0,4,1,1,5,4,5,4,5,4,0.19,0.0,4,4,2,1,2,2,4,2065,2,0,0,0.0,0.0,0.0,4,3,4,0,0,0,3,0,2,4,1,64,1,4,1,1,1,3,3,1,1,1,2,1,1,2,4,2,2,5,3,2,2,2,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,1,3,1,5,0,0,5,1,4,3,1,5,1,7,0.0,0,4.85,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.172,1.655,8.038,8.047,2.665,4.559,5.306,6.475,2.376,10.0,0,0,2.0,0.0,1.0,2,1,1.0,0,0.0,2.0,0.0,18.0,4.0
218,5,5,5,2,3,0,3,4,2,5,6,2,1,5,4,0.03,0.0,4,4,2,1,3,1,4,1893,2,0,1,0.0,0.0,0.0,4,4,0,0,0,0,2,1,2,4,1,64,1,4,1,3,1,3,2,1,1,1,1,1,1,1,2,2,4,3,4,2,2,2,4,1,4,2,2,2,1,0,0,2,1,1,1,2,0.0,1,1,2,5,0,0,5,1,4,2,2,5,1,7,0.0,1,4.85,64.0,1.0,1.0,0.5,0.0,0.0,0.0,0.558,-0.009,6.141,7.445,2.402,4.364,4.225,7.053,2.402,6.41,2,4,2.0,0.0,1.0,0,1,1.0,1,4.0,2.0,0.0,1.0,4.0
219,1,5,6,7,3,0,3,4,2,5,7,5,4,5,4,0.24,0.0,4,4,2,1,3,3,4,1955,2,0,0,0.0,0.0,0.0,1,3,0,2,0,2,2,1,3,2,1,224,1,2,1,1,1,1,2,4,2,2,1,1,1,2,3,2,3,4,2,2,3,2,2,0,0,0,0,0,0,0,0,0,0,1,2,1,0.0,1,1,1,5,0,0,5,1,4,3,0,6,1,7,0.0,2,4.85,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.602,0.52,6.632,5.796,1.549,0.231,4.206,1.612,2.498,6.41,2,3,2.0,0.0,1.0,2,2,1.0,2,2.0,2.0,11.7,78.3,4.0
220,4,5,5,6,1,0,5,1,1,5,6,3,2,5,4,0.13,0.0,4,4,1,1,2,2,4,2314,2,0,1,1.0,1.0,0.0,3,4,0,0,0,0,0,0,2,5,1,0,4,4,2,4,1,1,2,3,1,1,1,1,3,1,3,1,4,2,3,2,3,1,4,0,0,0,0,0,0,0,0,0,1,1,1,2,0.0,2,1,1,5,0,0,5,1,4,2,0,5,2,3,0.0,0,4.85,64.0,1.0,1.0,0.5,0.0,0.0,0.0,-0.268,1.504,5.887,9.201,1.483,4.785,5.718,7.696,2.674,10.0,2,3,2.0,0.0,1.0,0,3,1.0,2,4.0,2.0,4.0,126.0,4.0
221,4,5,7,1,3,0,4,3,1,5,4,2,3,3,4,0.56,0.0,4,4,1,3,3,2,3,2254,0,0,0,0.0,1.0,0.0,0,4,3,0,0,0,0,1,2,5,2,0,3,4,1,3,1,1,2,1,2,1,1,1,1,1,2,1,4,2,4,2,3,2,4,1,4,4,1,3,1,0,1,1,1,1,1,3,0.0,1,3,1,4,2,2,5,1,4,3,0,6,1,7,0.0,2,4.85,64.0,1.0,1.0,0.333333333,0.0,0.0,0.0,0.014,4.07,7.777,6.766,2.105,4.859,3.823,7.014,2.047,10.0,2,4,2.0,0.0,1.0,0,1,1.0,1,4.0,2.0,4.0,126.0,4.0
223,4,5,6,4,3,0,4,2,2,4,3,4,3,5,4,0.19,0.0,4,4,2,1,3,2,3,2118,2,0,0,0.0,1.0,0.0,2,4,3,0,0,0,1,0,1,6,0,0,4,5,1,1,1,3,1,1,3,1,1,1,1,2,4,4,2,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,2,1.0,1,3,1,5,0,0,1,1,4,3,1,6,1,7,0.0,2,4.85,64.0,1.0,1.0,0.333333333,0.0,0.0,0.0,1.813,0.394,7.978,8.126,2.257,0.259,2.982,0.78,2.819,6.41,2,4,2.0,0.0,1.0,0,1,1.0,0,0.0,2.0,0.0,17.7,4.0
226,2,4,5,4,0,0,4,2,2,4,6,4,2,5,4,0.04,0.0,4,4,2,1,3,3,3,1950,0,0,1,0.0,0.0,0.0,4,3,0,4,0,2,0,1,0,3,0,168,1,2,1,1,2,1,1,4,1,2,2,1,1,3,3,2,1,5,5,1,1,2,4,0,0,0,0,0,0,0,0,0,0,1,1,5,0.0,3,1,1,4,2,2,5,1,4,1,0,5,1,7,0.0,0,4.85,64.0,1.0,1.0,0.5,0.0,0.0,0.0,0.779,1.004,6.921,4.695,0.881,0.438,6.425,1.897,1.912,6.41,3,1,2.0,0.0,1.0,1,2,1.0,2,1.0,2.0,4.0,76.3,4.0
227,1,1,6,4,3,1,5,4,3,5,7,5,2,1,2,0.1,0.0,4,4,3,1,3,1,6,1945,2,0,0,0.0,0.0,0.0,4,3,0,0,0,5,0,2,1,1,1,232,3,1,0,0,0,1,2,4,1,2,4,1,1,2,3,1,2,5,5,1,1,1,4,0,0,0,0,0,0,0,0,0,0,2,2,4,0.0,3,3,1,4,2,1,5,1,4,1,1,6,1,1,0.0,1,4.85,64.0,1.0,1.0,0.0,0.0,0.0,0.0,3.2,1.63,4.904,4.511,0.761,0.157,6.818,0.6,-0.292,1.175,3,1,0.0,2.0,1.0,0,2,0.0,2,0.0,2.0,2.7,96.0,4.0
228,2,5,5,6,3,2,4,1,1,1,2,5,1,2,2,0.025,0.0,4,4,3,2,3,2,1,2017,2,1,0,0.0,0.0,0.0,4,3,0,5,0,2,0,0,1,0,2,232,3,1,0,0,0,1,1,4,3,2,1,1,1,3,4,1,2,5,5,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,2,4,0.0,3,3,2,5,0,0,5,1,4,1,1,6,1,7,0.0,1,4.85,64.0,1.0,1.0,0.333333333,0.0,0.0,0.0,-0.251,2.499,8.507,7.641,0.636,0.45,4.24,1.071,-0.499,10.0,3,0,0.0,2.0,1.0,1,2,0.0,0,0.0,2.0,5.0,24.0,4.0
229,4,5,7,1,0,0,5,3,2,4,3,3,3,5,4,0.14,0.0,4,4,2,1,3,1,6,2236,0,0,1,0.0,0.0,0.0,4,3,0,3,2,2,2,2,2,2,2,186,2,2,2,1,1,1,1,3,3,2,1,1,1,2,3,2,2,4,4,1,1,2,3,0,0,0,0,0,0,0,0,0,0,1,2,1,0.0,2,1,1,5,0,0,5,1,4,1,0,5,1,7,0.0,0,4.85,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.47,0.268,6.849,5.752,0.766,0.288,6.519,1.7,1.362,6.41,3,1,0.0,2.0,1.0,1,3,0.0,2,0.0,2.0,12.2,68.5,4.0
22,4,5,7,1,3,0,5,5,3,4,4,3,6,5,4,0.71,0.0,4,4,1,1,3,1,4,1523,0,0,0,0.0,0.0,0.0,2,4,3,1,1,1,2,0,2,4,1,64,3,4,2,1,2,1,2,2,3,2,2,1,1,1,4,4,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,1,2,1,3,0.0,2,3,1,5,0,0,5,1,4,1,1,6,1,7,0.0,1,6.31,61.0,0.0,1.0,0.0,0.0,0.0,0.0,5.029,1.705,4.108,2.634,2.648,4.166,4.067,5.873,3.171,4.615,2,4,0.0,1.0,0.0,0,0,0.0,0,0.0,2.0,0.0,21.3,0.0
230,5,5,7,1,0,0,5,4,3,3,3,2,3,5,2,0.54,0.0,4,4,1,1,3,3,3,2272,0,0,1,0.0,0.0,0.0,2,3,0,3,2,2,2,2,1,2,2,232,1,2,2,1,2,1,2,4,3,1,1,2,1,3,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1.0,2,1,1,4,2,3,5,1,4,1,1,6,1,7,0.0,0,6.31,61.0,0.0,1.0,0.333333333,0.0,0.0,0.0,6.64,2.517,3.514,3.029,4.598,0.605,4.112,2.022,3.988,3.718,3,1,0.0,1.0,0.0,1,2,0.0,2,1.0,2.0,9.0,64.8,0.0
231,3,5,7,1,0,0,5,1,2,5,3,3,4,5,4,0.37,0.0,4,4,2,1,3,2,4,1971,0,0,0,0.0,0.0,1.0,4,3,1,2,0,2,0,2,0,3,2,168,1,3,1,1,1,1,1,2,3,2,1,1,1,2,3,2,2,4,5,1,1,1,5,0,0,0,0,0,0,0,0,0,0,5,0,0,1.0,3,1,1,5,0,0,5,1,4,1,1,5,1,7,0.0,0,6.31,61.0,0.0,1.0,0.0,0.0,0.0,0.0,5.756,0.848,0.0,0.0,10.0,0.156,10.0,1.499,10.0,6.41,3,0,0.0,1.0,0.0,2,0,0.0,2,0.0,2.0,4.0,76.0,0.0
232,1,4,7,2,0,0,5,1,2,5,7,0,5,5,4,2146.0,0.0,4,4,2,1,2,2,4,2146,2,1,0,0.0,0.0,1.0,4,3,4,0,0,0,4,0,2,2,1,80,1,2,2,1,1,3,4,1,1,1,2,1,1,2,2,3,3,4,5,2,2,2,2,0,0,0,0,0,0,0,1,0,1,1,2,1,0.0,1,2,2,5,0,0,1,1,4,2,2,6,1,7,0.0,2,6.31,61.0,0.0,1.0,0.333333333,0.0,0.0,0.0,0.895,5411.688,8.915,-4256.491,1.612,-1225.688,3.658,-0.514,1328.184,6.41,3,0,0.0,1.0,0.0,1,1,0.0,1,2.0,2.0,0.0,0.0,0.0
233,4,5,6,1,0,0,3,4,3,5,6,3,3,5,1,0.25,0.0,4,4,2,2,3,2,6,2141,0,0,2,0.0,0.0,0.0,4,3,4,2,0,4,1,3,2,1,3,232,1,2,2,2,2,1,2,4,3,2,1,1,1,3,4,2,2,4,5,1,1,1,5,1,2,0,0,0,0,0,0,1,0,2,2,5,0.0,3,3,1,2,2,2,2,1,4,1,1,6,1,1,0.0,1,6.31,61.0,0.0,1.0,0.0,0.0,0.0,0.0,4.229,10.0,4.528,4.715,2.123,0.834,6.277,1.739,3.13,3.12,3,0,0.0,2.0,1.0,1,2,0.0,0,0.0,2.0,0.0,32.7,4.0
236,3,5,6,1,2,1,4,2,2,2,4,5,3,2,2,0.212,0.0,4,4,3,1,3,3,6,2039,2,0,0,0.0,0.0,0.0,4,2,1,1,0,3,0,2,4,1,3,224,1,1,0,0,0,1,1,5,1,1,1,1,1,3,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1.0,3,3,2,5,0,0,5,1,4,1,1,6,1,7,0.0,1,6.31,61.0,0.0,1.0,0.333333333,0.0,0.0,0.0,7.866,1.08,0.946,0.0,6.399,0.056,10.0,0.469,10.0,6.41,1,2,0.0,3.0,1.0,2,4,0.0,2,1.0,2.0,8.3,71.0,5.0
237,3,5,6,2,0,0,5,5,3,4,6,4,2,4,4,0.12,0.0,4,4,1,1,3,2,6,2092,0,1,0,0.0,0.0,0.0,2,1,3,0,0,2,0,2,3,2,2,128,3,1,0,0,0,1,2,3,1,1,1,1,1,1,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,3,1,1,4,2,2,5,1,4,1,1,6,1,7,0.0,0,6.31,61.0,0.0,1.0,0.5,0.0,0.0,0.0,4.269,1.166,0.631,0.0,4.238,0.565,10.0,2.087,10.0,2.821,4,8,0.0,3.0,1.0,3,3,0.0,2,1.0,2.0,6.2,29.1,5.0
238,1,5,6,3,1,0,4,5,3,6,7,3,3,1,2,0.03,0.0,4,4,1,1,3,2,6,2026,2,0,0,0.0,0.0,0.0,2,2,4,1,0,2,0,2,0,5,1,128,4,4,3,1,1,1,2,4,1,1,3,2,2,3,3,3,2,5,1,1,1,1,1,0,0,5,2,1,0,0,0,0,0,1,2,3,0.0,2,3,1,5,0,0,5,1,4,1,1,6,1,7,0.0,0,6.31,61.0,0.0,1.0,0.333333333,0.0,0.0,0.0,1.364,0.621,7.666,8.969,1.801,0.542,6.711,1.212,0.748,1.923,1,2,0.0,3.0,1.0,0,4,0.0,2,1.0,2.0,7.0,63.0,5.0
239,5,6,6,6,3,0,4,4,3,5,3,3,3,5,4,0.26,0.0,4,4,2,1,3,3,6,2314,0,0,2,1.0,0.0,0.0,4,1,0,0,0,1,0,2,2,2,2,0,4,5,0,0,0,1,1,4,1,1,1,1,1,1,3,1,2,5,1,1,3,1,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0.0,3,3,1,5,0,0,5,1,4,1,1,6,1,7,0.0,0,6.31,61.0,0.0,1.0,0.333333333,0.0,0.0,0.0,5.504,0.571,0.0,0.0,10.0,0.219,10.0,0.719,10.0,1.026,1,5,0.0,3.0,1.0,0,2,0.0,2,0.0,2.0,9.8,290.5,5.0
240,4,5,7,1,3,0,5,4,2,4,3,3,3,2,1,0.27,0.0,4,4,3,1,2,2,4,2140,2,0,0,0.0,0.0,1.0,4,1,3,2,0,0,3,2,4,1,1,224,3,1,0,0,0,1,2,3,1,2,1,1,1,3,3,1,2,5,4,2,3,3,5,0,0,0,0,0,0,0,0,0,0,3,2,4,0.0,1,3,1,4,2,2,5,1,4,1,2,6,1,7,0.0,2,6.31,61.0,0.0,1.0,0.333333333,0.0,0.0,0.0,4.363,10.0,4.055,3.917,2.502,0.406,6.921,1.098,1.364,6.41,1,2,0.0,3.0,1.0,2,3,0.0,2,0.0,2.0,0.0,290.5,5.0
241,4,5,4,6,0,0,2,4,3,4,6,3,3,2,2,0.25,0.0,4,4,2,3,3,3,6,2141,0,0,0,0.0,0.0,1.0,3,2,4,0,0,3,0,3,2,3,3,224,2,4,3,3,1,1,2,4,2,2,1,2,3,3,3,1,4,2,1,1,2,2,5,1,5,3,1,1,1,0,0,1,0,1,2,0,0.0,3,3,1,3,2,1,5,1,4,3,1,6,1,7,0.0,0,6.31,61.0,0.0,1.0,0.666666667,0.0,0.0,0.0,0.138,3.949,7.132,5.06,1.641,0.876,6.467,1.677,2.071,2.842,1,2,2.0,5.0,1.0,0,2,0.0,2,4.0,2.0,0.0,80.7,4.0
242,2,5,7,1,3,0,5,2,2,4,4,4,3,5,4,0.2,0.0,4,4,2,1,3,1,3,1971,2,0,0,0.0,0.0,0.0,3,2,3,0,0,0,1,0,2,0,1,0,4,4,3,2,1,1,1,3,1,1,1,1,1,2,3,2,1,4,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0.0,3,3,1,5,0,0,5,1,4,3,1,6,1,7,0.0,0,6.31,61.0,0.0,1.0,0.333333333,0.0,0.0,0.0,0.865,0.419,7.978,7.224,1.681,0.254,4.612,0.771,0.829,6.41,1,2,2.0,5.0,1.0,0,3,0.0,2,1.0,2.0,5.5,39.5,4.0
248,2,2,5,6,0,0,4,3,2,3,4,6,2,5,4,0.13,0.0,4,4,2,1,3,3,6,1903,0,0,1,1.0,1.0,0.0,3,1,3,0,0,1,0,3,4,1,3,160,1,1,0,0,0,1,2,3,1,1,1,1,1,1,3,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1.0,3,3,1,5,0,0,5,1,4,1,1,6,1,7,0.0,0,6.31,61.0,0.0,1.0,0.0,0.0,0.0,0.0,7.431,0.243,0.0,0.0,5.678,0.294,10.0,0.833,10.0,6.41,4,8,2.0,5.0,1.0,0,3,0.0,2,1.0,2.0,7.7,90.0,4.0
249,4,5,6,6,3,0,5,1,1,4,5,5,2,5,4,0.22,0.0,4,4,1,1,3,3,6,2192,0,1,1,0.0,1.0,0.0,4,1,3,0,0,0,0,2,3,3,3,192,3,2,2,1,1,1,1,5,1,1,1,1,1,1,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1.0,3,3,1,5,0,0,5,1,4,1,1,6,1,7,0.0,0,6.31,61.0,0.0,1.0,0.0,0.0,0.0,0.0,6.64,0.47,0.0,0.0,3.517,0.433,10.0,1.046,10.0,10.0,4,8,2.0,5.0,1.0,0,4,0.0,2,1.0,2.0,7.8,120.9,4.0
250,2,4,5,2,2,2,3,2,2,2,4,6,2,1,4,0.005,1.0,4,4,2,2,3,3,6,2039,0,0,0,0.0,1.0,0.0,4,1,0,1,0,2,0,2,3,2,3,224,2,3,1,1,1,1,1,5,1,1,1,1,1,3,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1.0,3,3,1,5,0,0,5,1,4,1,1,6,1,7,0.0,1,6.31,61.0,0.0,1.0,0.0,0.0,0.0,0.0,9.209,1.819,0.0,0.0,6.038,11.453,10.0,10.0,10.0,10.0,4,8,0.0,3.0,1.0,0,4,0.0,2,1.0,2.0,4.3,87.0,5.0
251,1,4,5,6,3,0,3,1,1,4,7,5,1,5,4,0.03,0.0,4,4,3,3,3,1,6,2181,0,1,0,0.0,0.0,0.0,4,1,0,0,0,2,0,2,4,2,2,160,1,2,1,1,1,1,1,4,1,1,1,1,1,3,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1.0,3,3,1,5,0,0,5,1,4,1,0,5,1,7,0.0,0,6.31,61.0,0.0,1.0,0.333333333,0.0,0.0,0.0,10.0,2.512,0.0,0.0,7.479,0.733,10.0,1.504,10.0,10.0,4,8,0.0,3.0,1.0,0,2,0.0,2,1.0,2.0,9.3,126.7,5.0
252,4,5,4,4,0,0,4,4,3,5,6,5,2,4,4,0.12,0.0,4,4,2,1,3,3,6,2181,0,0,0,0.0,0.0,0.0,2,1,0,2,0,3,0,2,3,1,2,224,1,1,0,0,0,1,2,5,1,1,1,1,1,1,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1.0,3,3,1,3,2,3,5,1,4,1,0,6,1,7,0.0,1,6.31,61.0,0.0,1.0,0.5,0.0,0.0,0.0,7.431,1.166,0.0,0.0,5.678,0.774,10.0,1.524,10.0,3.568,4,8,0.0,3.0,1.0,2,4,0.0,2,1.0,2.0,8.3,99.0,5.0
253,2,2,2,6,2,2,4,2,2,4,7,4,3,1,4,0.146,0.0,0,1,1,2,3,3,6,2139,2,0,0,0.0,0.0,0.0,3,1,0,1,0,3,0,4,0,5,2,128,3,1,0,0,0,1,1,4,1,1,1,1,1,3,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1.0,3,3,1,4,1,2,2,1,4,3,1,5,1,7,0.0,1,6.31,61.0,0.0,1.0,0.0,0.0,0.0,0.0,8.419,3.739,0.946,0.0,5.678,11.453,10.0,10.0,10.0,10.0,4,7,0.0,3.0,1.0,2,4,0.0,2,1.0,2.0,8.3,99.0,5.0
254,1,6,7,1,3,0,4,4,3,5,7,0,3,5,4,0.38,1.0,4,4,1,2,3,3,6,2039,0,0,1,0.0,0.0,0.0,2,1,3,0,0,2,1,3,3,1,1,128,3,2,0,0,0,1,2,4,1,1,1,1,1,3,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1.0,3,3,1,5,0,0,5,1,4,1,1,6,1,0,0.0,0,6.31,61.0,0.0,1.0,0.0,0.0,0.0,0.0,8.419,2.764,0.0,0.0,4.598,11.453,10.0,10.0,10.0,10.0,4,8,0.0,3.0,1.0,3,2,0.0,2,1.0,2.0,0.0,270.7,5.0
255,1,5,7,1,3,1,5,4,3,5,7,4,2,2,2,0.061,0.0,4,4,3,0,3,3,6,2038,2,1,0,0.0,0.0,0.0,3,1,0,3,0,2,0,2,3,0,3,224,2,1,0,0,0,1,1,4,2,2,1,1,1,2,4,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1.0,3,3,1,5,0,0,4,1,4,1,1,6,1,7,0.0,1,6.31,61.0,0.0,1.0,0.0,0.0,0.0,0.0,9.407,0.699,0.0,0.0,8.079,0.142,10.0,0.601,10.0,0.342,4,7,0.0,2.0,1.0,1,2,0.0,0,0.0,2.0,1.7,26.0,5.0
258,4,5,5,4,3,0,4,4,3,1,5,2,3,5,1,0.22,0.0,4,4,2,1,3,3,4,2272,2,0,0,0.0,0.0,1.0,4,4,3,0,0,0,0,2,0,5,1,0,4,4,1,2,2,2,1,1,2,2,2,1,1,1,2,1,4,3,1,2,3,2,5,1,5,2,1,3,1,0,1,3,0,1,2,0,0.0,1,1,2,4,2,4,5,1,4,3,2,3,2,5,0.0,2,6.31,61.0,0.0,1.0,0.333333333,0.0,0.0,0.0,-0.69,10.0,5.447,6.807,1.472,0.766,3.082,2.262,1.321,3.568,5,9,0.0,2.0,1.0,0,1,0.0,1,4.0,2.0,0.0,0.0,5.0
261,3,5,7,4,2,1,4,4,3,4,4,5,5,2,2,0.28,0.0,4,4,2,1,2,3,4,1974,1,0,0,0.0,0.0,1.0,1,3,0,3,0,0,4,0,0,0,2,104,4,1,0,0,0,1,3,2,2,2,4,1,1,3,4,3,3,4,4,3,2,2,1,0,0,0,0,0,0,0,0,0,1,1,2,4,0.0,2,3,2,5,0,0,3,6,4,1,0,6,1,7,0.0,0,6.31,61.0,0.0,1.0,0.5,0.0,0.0,0.0,2.092,2.512,7.209,5.745,2.857,4.508,3.05,6.396,1.214,5.064,0,0,2.0,3.0,1.0,2,0,0.0,0,2.0,2.0,0.3,23.4,9.0
263,3,4,6,6,3,1,3,4,2,5,7,4,6,3,2,0.1837,0.0,4,4,2,3,3,3,4,1865,2,0,0,0.0,0.0,0.0,3,4,3,1,1,0,2,0,2,4,3,240,2,4,3,4,1,1,3,2,2,2,3,1,1,3,3,3,4,2,4,2,2,2,3,1,4,5,5,1,1,0,0,2,0,1,1,3,0.0,1,3,1,3,2,1,5,6,4,1,1,6,1,0,0.0,1,6.31,61.0,0.0,1.0,0.333333333,0.444444444,0.333333333,0.0,2.097,3.815,7.655,6.767,4.516,1.076,4.472,1.726,3.441,6.41,2,3,2.0,1.0,1.0,3,0,0.0,2,3.0,2.0,0.0,64.0,4.0
265,5,5,5,4,3,1,3,2,1,2,5,2,3,2,1,0.004,0.0,4,4,2,2,2,2,4,2034,0,0,0,0.0,0.0,0.0,4,4,3,0,0,0,2,0,1,5,1,64,1,1,0,0,0,1,2,1,1,1,3,1,1,3,2,3,4,2,4,2,2,2,3,1,4,2,5,1,1,0,1,3,1,1,1,3,0.0,3,3,2,5,0,0,3,6,4,1,0,6,1,7,0.0,0,6.31,61.0,0.0,1.0,0.333333333,0.444444444,0.333333333,0.0,1.658,10.0,5.177,6.383,3.691,4.953,3.265,7.076,2.885,10.0,2,4,2.0,1.0,0.0,0,1,0.0,1,3.0,2.0,0.0,15.0,9.0
267,1,4,5,7,3,2,3,1,2,5,7,6,6,3,2,0.38,0.0,4,4,2,3,1,1,4,1904,2,0,0,0.0,0.0,0.0,4,4,3,0,0,0,1,0,0,5,0,0,4,5,1,4,1,1,2,1,3,2,2,1,3,3,3,2,4,2,5,2,2,2,4,1,3,2,4,1,1,0,0,3,1,1,1,3,0.0,2,3,2,4,2,3,3,6,4,1,1,6,1,7,0.0,2,6.31,61.0,0.0,1.0,0.333333333,0.444444444,0.333333333,0.0,1.492,6.228,7.52,7.263,3.226,5.535,3.935,7.9,2.159,6.709,2,3,2.0,1.0,1.0,0,1,0.0,2,3.0,2.0,0.0,40.3,4.0
270,3,4,5,7,0,3,2,1,3,5,6,6,6,5,1,0.67,0.0,4,4,3,1,2,3,2,1706,2,0,0,0.0,0.0,0.0,4,3,4,0,1,0,3,0,2,3,1,64,1,3,3,3,2,1,1,1,1,1,1,1,1,1,2,5,2,1,5,2,2,1,5,0,0,0,0,0,0,0,0,0,1,2,1,3,1.0,3,3,1,3,2,2,5,1,4,1,1,5,1,7,0.0,0,7.2,61.0,1.0,1.0,0.0,0.444444444,0.333333333,0.0,5.757,10.0,3.244,3.062,4.09,4.344,3.244,6.243,3.531,4.765,0,0,1.0,3.0,0.0,0,1,0.0,1,2.0,2.0,0.0,16.7,4.0
